"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Poland","POL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1359.43627929688","1441.09692382813","1457.27282714844","1465.20764160156","1433.60083007813","1459.65808105469","1475.10754394531","1523.87854003906","1584.83325195313","1616.13415527344","1548.19689941406","1594.66833496094","1604.2568359375","1585.02307128906","1672.36889648438","1661.72045898438","1735.34558105469","1850.71752929688","2035.78332519531","","",
"Pre-demographic dividend","PRE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.120941162109","","","",
"Korea, Dem. People’s Rep.","PRK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1247.11206054688","1342.79174804688","1441.11181640625","1538.59411621094","1628.47106933594","1717.47290039063","1832.03112792969","1945.81555175781","1980.77392578125","2015.84729003906","2344.0244140625","2670.5244140625","3820.19506835938","3761.39453125","3922.91333007813","4172.40087890625","4041.66772460938","3615.14624023438","3699.87280273438","","",
"Paraguay","PRY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9464263916016","82.5978927612305","81.7411270141602","86.8026580810547","72.3320693969727","","","77.0613403320313","","","50.3673210144043","169.457992553711","","","","",
"Pacific island small states","PSS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2924.9348292332","2963.55459243954","3053.92896578324","3134.45362793339","3209.04844592327","3303.12917739006","3352.96403334267","3498.33463417258","3553.82760611255","3626.7522137489","3633.52031237777","3672.83470797188","3803.91330821858","3868.37617276314","3884.20785589252","3945.03801887623","3992.78400358847","","","","",
"French Polynesia","PYF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","597.060729980469","","","","",
"Romania","ROU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1328.81518554688","1256.15246582031","1224.20068359375","1053.14050292969","925.337646484375","897.320739746094","928.336608886719","965.121032714844","985.109191894531","1072.421875","896.964111328125","896.485290527344","935.026000976563","939.578430175781","974.440002441406","799.536010742188","903.2861328125","938.45849609375","921.504699707031","","",
"Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3795.7607421875","3603.294921875","3341.53759765625","3382.9013671875","3459.13061523438","3468.5537109375","3388.14868164063","3371.60327148438","3315.98193359375","3234.70751953125","3239.58544921875","3276.12231445313","3152.62036132813","3090.01123046875","3087.99145507813","3125.30126953125","3093.56274414063","3073.091796875","3101.62963867188","","",
"Rwanda","RWA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6458101272583","12.2897701263428","","","","","","","",
"South Asia","SAS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.126072056801","","115.631309509277","","110.485617766782","","","","","129.088570949186","","","","","155.822709495594","","","","","","",
"Saudi Arabia","SAU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.052520751953","275.442260742188","370.156158447266","","361.123382568359","","","","","","",
"Singapore","SGP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2551.20336914063","2656.3642578125","3050.73095703125","3295.75610351563","4245.03125","4160.93310546875","4380.9921875","4706.4521484375","4881.8505859375","5291.7685546875","5424.78662109375","5768.56982421875","5740.83740234375","6148.96142578125","6306.51904296875","6495.9873046875","6442.2763671875","6665.1943359375","6658.4990234375","","",
"Solomon Islands","SLB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","964.486267089844","1095.35778808594","1149.3251953125","1212.59460449219","1298.76489257813","1313.86560058594","1380.93591308594","1464.82299804688","","",
"Sub-Saharan Africa (excluding high income)","SSA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1863.32568359375","1857.95642089844","1884.80456542969","1709.23754882813","1848.2880859375","1779.53979492188","1704.76916503906","1787.89880371094","1990.58850097656","2027.89428710938","2185.68701171875","2291.32470703125","2332.40258789063","2460.22216796875","2808.04370117188","2832.16259765625","2819.8525390625","2717.58935546875","2718.52807617188","","",
"Slovenia","SVN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2256.86547851563","2023.06042480469","2155.25268554688","2226.27099609375","2180.37133789063","2262.24877929688","2335.18041992188","1898.60302734375","2024.18579101563","2631.07543945313","2920.37255859375","3097.96704101563","3463.017578125","3644.98999023438","3753.02075195313","4261.244140625","4306.5986328125","4216.83447265625","4149.91162109375","","",
"Sweden","SWE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4162.72265625","","4503.9033203125","","5174.60400390625","","5388.16943359375","5431.13671875","6090.80908203125","6132.65771484375","5004.9619140625","5443.11572265625","5085.00537109375","5255.85595703125","5146.92333984375","5163.7470703125","6670.0283203125","6868.11328125","","",
"Swaziland","SWZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.483825683594","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","421.022478249281","437.950013010873","369.313601341213","394.936611010196","495.762861807271","501.046816648284","568.760543823796","615.533449844075","709.198354941501","786.198142339873","921.25357933184","984.149481114543","1188.2371012839","700.950958617768","914.573709192539","916.345288757364","1051.81649636062","1028.850878489","1125.82863261709","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2117.12855326109","2100.17536809034","2076.66649068682","1983.99830343835","1932.15659946191","1896.22391437561","1883.43939996354","1904.93377976853","1813.67316275833","1928.86484880463","1932.554285138","2004.04292122915","","",
"Togo","TGO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.877420425415","25.236930847168","33.3439788818359","23.7257194519043","36.669750213623","","","34.4711494445801","34.6122207641602","35.9346389770508","","38.1705894470215","","",
"Thailand","THA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.836761474609","72.8219375610352","","168.102874755859","","279.270690917969","","279.462615966797","","311.338653564453","","322.394104003906","","330.587463378906","","543.473754882813","","","973.998474121094","","",
"Tajikistan","TJK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.511312142029","326.064947055561","352.936959649587","380.98534223474","428.922370585575","450.691113652735","440.821453721549","455.210512437318","460.916240758194","490.103546384742","509.193610847694","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600.829693119499","","636.56469227274","","","","","","",
"Timor-Leste","TLS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.126072056801","","115.631309509277","","110.485617766782","","","","","129.088570949186","","","","","155.822709495594","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1088.48510742188","1218.18688964844","1491.03601074219","1384.22143554688","1429.14636230469","1622.76171875","1792.52465820313","1803.20959472656","","",
"Turkey","TUR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304.197601318359","313.076934814453","308.501739501953","322.093292236328","365.005432128906","353.709045410156","368.440948486328","494.398132324219","505.819763183594","576.755493164063","620.968688964844","714.486206054688","750.747619628906","810.517883300781","889.788330078125","980.842468261719","1097.17211914063","1168.59887695313","1156.51293945313","","",
"Tuvalu","TUV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0416603088379","","","18.4920501708984","","","",
"Uganda","UGA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0911712646484","","","","","","",
"Ukraine","UKR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1478.71569824219","1459.32263183594","1432.32849121094","1349.71069335938","1332.19787597656","1261.86047363281","1234.66162109375","1165.18225097656","1026.40747070313","","",
"Upper middle income","UMC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709.413114339105","702.931008834252","649.891652586182","662.498704245494","725.769881763002","721.858519032203","770.280833005434","776.160491417877","826.15944371667","894.08985413496","953.313429374223","1034.43540288366","1104.47588604782","898.805203653337","950.297666621933","1012.33449703769","1130.23243946272","1224.09072545461","1264.13642037372","","",
"Uruguay","URY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.815475463867","277.519683837891","","373.222900390625","","","","","","273.663391113281","480.854858398438","549.132385253906","524.868469238281","537.27783203125","529.054138183594","504.164916992188","524.252136230469","",
"United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3122.39599609375","3224.05249023438","3388.00854492188","3445.10473632813","3475.51513671875","3545.55688476563","3630.322265625","3870.20629882813","3764.83935546875","3718.04907226563","3781.63623046875","3757.78247070313","3911.75439453125","4071.78881835938","3866.962890625","4010.841796875","4018.63452148438","","","","",
"Uzbekistan","UZB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","533.730712890625","","","","","",
"St. Vincent and the Grenadines","VCT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1815795898438","55.612548828125","61.0665817260742","70.6088333129883","69.3330535888672","94.7498779296875","104.467193603516","121.333862304688","146.099212646484","162.735549926758","187.112884521484","182.396850585938","200.1328125","228.356811523438","290.946960449219","","","","",
"British Virgin Islands","VGB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.870681762695","","","","","","","","","","","","","","",
"Vanuatu","VUT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5733413696289","94.1715621948242","143.182250976563","322.455383300781","","","564.069152832031","","","",
"World","WLD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1083.27305025906","","","","","1206.87228314949","","","","","1282.14669736353","","","","","","",
"Samoa","WSM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.804763793945","","","","311.150970458984","","300.841461181641","375.825073242188","357.848266601563","378.820739746094","388.788238525391","385.000762939453","388.159912109375","362.630218505859","385.071044921875","404.685913085938","","","","",
"Congo, Dem. Rep.","COD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8305397033691","50.6977806091309","52.6189308166504","51.9918403625488","","","","","","","","","40.870548248291","","","","","","","","",
"Zimbabwe","ZWE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6091232299805","","","","",
